task,geometry,behavior_family,obs_mode,temporal_mode,action_input,action_embedding_dim,model,sequence_r,sequence_l,sequence_ell,input_injection,n_runs,action_accuracy_mean,action_accuracy_sem,greedy_success_mean,greedy_success_sem,context_accuracy_mean,context_accuracy_sem
aliased_loop_rooms,looped_repeated_rooms,repeated_room_loop,egocentric_landmark,temporal_full,one_hot,0,numpy_rnn,,,,,2,0.35,0.05,0.2,0.0,nan,0.0
aliased_loop_rooms,looped_repeated_rooms,repeated_room_loop,egocentric_landmark,temporal_full,one_hot,0,reservoir_block_hybrid,,,,,6,0.21666666666666667,0.05426273532033237,0.18333333333333335,0.047726070210921186,nan,0.0
aliased_loop_rooms,looped_repeated_rooms,repeated_room_loop,egocentric_landmark,temporal_full,one_hot,0,reservoir_diagonal,,,,,6,0.5,0.0447213595499958,0.4666666666666666,0.021081851067789193,nan,0.0
aliased_loop_rooms,looped_repeated_rooms,repeated_room_loop,egocentric_landmark,temporal_full,one_hot,0,reservoir_low_rank,,,,,6,0.39999999999999997,0.06831300510639735,0.35000000000000003,0.042817441928883766,nan,0.0
aliased_loop_rooms,looped_repeated_rooms,repeated_room_loop,egocentric_landmark,temporal_full,one_hot,0,reservoir_nilpotent,,,,,6,0.15,0.042817441928883766,0.16666666666666666,0.08027729719194865,nan,0.0
aliased_loop_rooms,looped_repeated_rooms,repeated_room_loop,egocentric_landmark,temporal_full,one_hot,0,reservoir_orthogonal,,,,,6,0.31666666666666665,0.030731814857642967,0.3,0.0447213595499958,nan,0.0
aliased_loop_rooms,looped_repeated_rooms,repeated_room_loop,egocentric_landmark,temporal_full,one_hot,0,reservoir_oscillatory,,,,,6,0.48333333333333334,0.04772607021092118,0.3666666666666667,0.06146362971528592,nan,0.0
aliased_loop_rooms,looped_repeated_rooms,repeated_room_loop,egocentric_landmark,temporal_full,one_hot,0,reservoir_random,,,,,6,0.3166666666666667,0.047726070210921186,0.3,0.03651483716701108,nan,0.0
aliased_loop_rooms,looped_repeated_rooms,repeated_room_loop,egocentric_landmark,temporal_full,one_hot,0,reservoir_sparse,,,,,6,0.25,0.042817441928883766,0.2833333333333333,0.03073181485764296,nan,0.0
aliased_loop_rooms,looped_repeated_rooms,repeated_room_loop,egocentric_landmark,temporal_full,one_hot,0,reservoir_symmetric,,,,,6,0.4166666666666667,0.040138648595974324,0.5166666666666667,0.07923242882669808,nan,0.0
aliased_loop_rooms,looped_repeated_rooms,repeated_room_loop,gaussian_sensory,temporal_cue_then_blank,one_hot,0,lin_block_r1_l2,1,2,2,independent_blocks,2,0.5,0.09999999999999998,nan,0.0,nan,0.0
aliased_loop_rooms,looped_repeated_rooms,repeated_room_loop,gaussian_sensory,temporal_cue_then_blank,one_hot,0,lin_block_r1_l4,1,4,4,independent_blocks,2,0.4,0.1,nan,0.0,nan,0.0
aliased_loop_rooms,looped_repeated_rooms,repeated_room_loop,gaussian_sensory,temporal_cue_then_blank,one_hot,0,lin_block_r1_l8,1,8,8,independent_blocks,2,0.44999999999999996,0.15,nan,0.0,nan,0.0
aliased_loop_rooms,looped_repeated_rooms,repeated_room_loop,gaussian_sensory,temporal_cue_then_blank,one_hot,0,lin_block_r3_l2,3,2,4,independent_blocks,2,0.44999999999999996,0.15,nan,0.0,nan,0.0
aliased_loop_rooms,looped_repeated_rooms,repeated_room_loop,gaussian_sensory,temporal_cue_then_blank,one_hot,0,lin_block_r3_l4,3,4,6,independent_blocks,2,0.44999999999999996,0.15,nan,0.0,nan,0.0
aliased_loop_rooms,looped_repeated_rooms,repeated_room_loop,gaussian_sensory,temporal_cue_then_blank,one_hot,0,lin_block_r3_l8,3,8,10,independent_blocks,2,0.5,0.19999999999999998,nan,0.0,nan,0.0
aliased_loop_rooms,looped_repeated_rooms,repeated_room_loop,gaussian_sensory,temporal_cue_then_blank,one_hot,0,lin_block_r5_l2,5,2,6,independent_blocks,2,0.44999999999999996,0.15,nan,0.0,nan,0.0
aliased_loop_rooms,looped_repeated_rooms,repeated_room_loop,gaussian_sensory,temporal_cue_then_blank,one_hot,0,lin_block_r5_l4,5,4,8,independent_blocks,2,0.44999999999999996,0.15,nan,0.0,nan,0.0
aliased_loop_rooms,looped_repeated_rooms,repeated_room_loop,gaussian_sensory,temporal_cue_then_blank,one_hot,0,lin_block_r5_l8,5,8,12,independent_blocks,2,0.44999999999999996,0.15,nan,0.0,nan,0.0
