obs_mode,temporal_mode,action_input,action_embedding_dim,model,n_tasks,action_accuracy_mean,action_accuracy_sem,greedy_success_mean,greedy_success_sem
egocentric_landmark,temporal_full,one_hot,0,reservoir_orthogonal,15,0.6977299492622073,0.05690956986357442,0.2501851851851852,0.06664818232870984
egocentric_landmark,temporal_full,one_hot,0,reservoir_oscillatory,15,0.7163460126094535,0.04953786227207247,0.2861111111111111,0.06700750613845263
egocentric_landmark,temporal_full,one_hot,0,reservoir_random,15,0.691077751400332,0.0540547631708492,0.2498148148148148,0.05659767733881782
egocentric_landmark,temporal_full,one_hot,0,reservoir_sparse,15,0.675842061164642,0.05853321497344333,0.2296296296296296,0.051424209702468124
egocentric_landmark,temporal_full,one_hot,0,reservoir_symmetric,15,0.7391791442329076,0.05273885400772774,0.29111111111111115,0.07097270757452158
gaussian_sensory,temporal_cue_then_blank,one_hot,0,lin_block_r1_l2,15,0.640308538534345,0.04952659738928002,nan,nan
gaussian_sensory,temporal_cue_then_blank,one_hot,0,lin_block_r1_l4,15,0.6636031202966687,0.05864803724107753,nan,nan
gaussian_sensory,temporal_cue_then_blank,one_hot,0,lin_block_r1_l8,15,0.7517356359291844,0.0558847700462584,nan,nan
gaussian_sensory,temporal_cue_then_blank,one_hot,0,lin_block_r3_l2,15,0.6883310253068318,0.05357654876162938,nan,nan
gaussian_sensory,temporal_cue_then_blank,one_hot,0,lin_block_r3_l4,15,0.7085021489860199,0.050210180883143704,nan,nan
gaussian_sensory,temporal_cue_then_blank,one_hot,0,lin_block_r3_l8,15,0.7383846723766079,0.05295440167113387,nan,nan
gaussian_sensory,temporal_cue_then_blank,one_hot,0,lin_block_r5_l2,15,0.7175173005011715,0.05136886593321073,nan,nan
gaussian_sensory,temporal_cue_then_blank,one_hot,0,lin_block_r5_l4,15,0.7041771206690562,0.05331062084615361,nan,nan
gaussian_sensory,temporal_cue_then_blank,one_hot,0,lin_block_r5_l8,15,0.7264182144020853,0.05489997006000319,nan,nan
gaussian_sensory,temporal_cue_then_blank,one_hot,0,lin_sequence_all_units_r3_l4,15,0.6461477033520043,0.053708156033366664,0.2290740740740741,0.05374077355882005
gaussian_sensory,temporal_cue_then_blank,one_hot,0,lin_sequence_front_bands_r1_l2,15,0.644978329118114,0.04507239096667453,0.1612962962962963,0.04846896576944015
gaussian_sensory,temporal_cue_then_blank,one_hot,0,lin_sequence_front_bands_r1_l4,15,0.6644045614878948,0.05760103594161876,0.24870370370370368,0.061625341667577785
gaussian_sensory,temporal_cue_then_blank,one_hot,0,lin_sequence_front_bands_r1_l8,15,0.7032804038852426,0.05773445138918532,0.2753703703703704,0.07010472695563826
gaussian_sensory,temporal_cue_then_blank,one_hot,0,lin_sequence_front_bands_r3_l2,15,0.6423824716701062,0.054362932495329676,0.2301851851851852,0.051534982287499795
gaussian_sensory,temporal_cue_then_blank,one_hot,0,lin_sequence_front_bands_r3_l4,15,0.6513608499226778,0.0519125889094894,0.23444444444444443,0.05113985849018589
