task,obs_mode,temporal_mode,temporal_dropout_p,action_input,action_embedding_dim,model,sequence_r,sequence_l,sequence_ell,input_injection,dataset_seed,model_seed,spectral_radius,symmetry_index,normality_index,effective_rank,transient_amplification,power_decay_10,oscillatory_score,nilpotent_score
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,reservoir_orthogonal,,,,all_units,11,142,0.9000000357627869,1.4193614948228988,2.610716504795287e-08,32.0,0.9000000357627869,0.34867849946022034,0.9375,0.7414665544087998
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,reservoir_orthogonal,,,,all_units,11,148,0.8999999761581421,1.4650506665218996,2.8089203653974613e-08,32.0,0.8999999761581421,0.3486782908439636,0.9375,0.7414666691003301
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,reservoir_orthogonal,,,,all_units,11,152,0.8999999761581421,1.4361049421012433,2.984955327470344e-08,32.0,0.8999999761581421,0.34867826104164124,0.9375,0.7414666854848374
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,reservoir_nilpotent,,,,all_units,11,142,0.0,1.4142135493894883,0.04561979271085336,30.999990463256836,1.0,1.0,0.0,0.5
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,reservoir_nilpotent,,,,all_units,11,148,0.0,1.4142135493894883,0.04561979271085336,30.999990463256836,1.0,1.0,0.0,0.5
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,reservoir_nilpotent,,,,all_units,11,152,0.0,1.4142135493894883,0.04561979271085336,30.999990463256836,1.0,1.0,0.0,0.5
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,reservoir_diagonal,,,,all_units,11,142,0.8999999761581421,0.0,0.0,29.058326721191406,0.8999999761581421,0.3486783504486084,0.0,0.7414666363313178
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,reservoir_diagonal,,,,all_units,11,148,0.8999999761581421,0.0,0.0,29.058326721191406,0.8999999761581421,0.3486783504486084,0.0,0.7414666363313178
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,reservoir_diagonal,,,,all_units,11,152,0.8999999761581421,0.0,0.0,29.058326721191406,0.8999999761581421,0.3486783504486084,0.0,0.7414666363313178
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,reservoir_low_rank,,,,all_units,11,142,0.8999999165534973,1.4172996060766119,0.7974880576393129,3.7881908416748047,7.384993553161621,2.3748724460601807,0.0625,0.2963074948706278
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,reservoir_low_rank,,,,all_units,11,148,0.8999999761581421,1.3871559509519586,0.7410672068958759,3.9112823009490967,3.4776792526245117,1.1965444087982178,0.0,0.45526054287567264
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,reservoir_low_rank,,,,all_units,11,152,0.9000000357627869,1.358761295426537,0.8668646943084553,3.6699225902557373,2.794813394546509,1.3358886241912842,0.0625,0.4281026028568521
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,reservoir_sparse,,,,all_units,11,142,0.8999999761581421,1.3804762499444176,0.316735650741419,21.32416534423828,1.9778579473495483,0.7834712266921997,0.5625,0.5607043079997976
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,reservoir_sparse,,,,all_units,11,148,0.8999999165534973,1.2627963500537753,0.28416239008306443,22.94270133972168,1.2662326097488403,0.3845875859260559,0.4375,0.7222367224469721
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,reservoir_sparse,,,,all_units,11,152,0.8999999165534973,1.4432037547580412,0.3130681472348139,20.791643142700195,2.964345693588257,1.4168909788131714,0.5625,0.41375469922563735
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,reservoir_block_hybrid,,,,all_units,11,142,0.8999999165534973,1.4752101488891334,0.09018520397944213,25.562397003173828,0.9999999403953552,0.9999994039535522,0.25,0.5000001490116563
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,reservoir_block_hybrid,,,,all_units,11,148,0.8999999165534973,1.4531693778125816,0.09075812660681919,25.27253532409668,0.9999999403953552,0.9999994039535522,0.25,0.5000001490116563
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,reservoir_block_hybrid,,,,all_units,11,152,0.8999999761581421,1.486055369095177,0.09055011326664014,24.54108238220215,1.0,1.0,0.25,0.5
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r1_l2,1,2,2,front_bands,11,721,0.0,1.414213534634327,0.35355338277469833,16.0,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r1_l2,1,2,2,front_bands,11,727,0.0,1.414213534634327,0.35355338277469833,16.0,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r1_l2,1,2,2,front_bands,11,731,0.0,1.414213534634327,0.35355338277469833,16.0,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r1_l4,1,4,4,front_bands,11,783,0.0,1.4142134826379837,0.16666665385566454,24.0,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r1_l4,1,4,4,front_bands,11,789,0.0,1.4142134826379837,0.16666665385566454,24.0,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r1_l4,1,4,4,front_bands,11,793,0.0,1.4142134826379837,0.16666665385566454,24.0,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r1_l8,1,8,8,front_bands,11,907,0.0,1.414213639919113,0.10101525793383817,28.00000762939453,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r1_l8,1,8,8,front_bands,11,913,0.0,1.414213639919113,0.10101525793383817,28.00000762939453,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r1_l8,1,8,8,front_bands,11,917,0.0,1.414213639919113,0.10101525793383817,28.00000762939453,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r3_l2,3,2,4,front_bands,11,755,0.0,1.4142134826379837,0.16666665385566454,24.0,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r3_l2,3,2,4,front_bands,11,761,0.0,1.4142134826379837,0.16666665385566454,24.0,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r3_l2,3,2,4,front_bands,11,765,0.0,1.4142134826379837,0.16666665385566454,24.0,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r3_l4,3,4,6,front_bands,11,817,0.0,1.4142135591832916,0.1264911074347094,25.0,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r3_l4,3,4,6,front_bands,11,823,0.0,1.4142135591832916,0.1264911074347094,25.0,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r3_l4,3,4,6,front_bands,11,827,0.0,1.4142135591832916,0.1264911074347094,25.0,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r3_l8,3,8,10,front_bands,11,941,0.0,1.4142136230607874,0.09072185269688816,27.000001907348633,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r3_l8,3,8,10,front_bands,11,947,0.0,1.4142136230607874,0.09072185269688816,27.000001907348633,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r3_l8,3,8,10,front_bands,11,951,0.0,1.4142136230607874,0.09072185269688816,27.000001907348633,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r5_l2,5,2,6,front_bands,11,789,0.0,1.4142135591832916,0.1264911074347094,25.0,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r5_l2,5,2,6,front_bands,11,795,0.0,1.4142135591832916,0.1264911074347094,25.0,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r5_l2,5,2,6,front_bands,11,799,0.0,1.4142135591832916,0.1264911074347094,25.0,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r5_l4,5,4,8,front_bands,11,851,0.0,1.414213639919113,0.10101525793383817,28.00000762939453,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r5_l4,5,4,8,front_bands,11,857,0.0,1.414213639919113,0.10101525793383817,28.00000762939453,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r5_l4,5,4,8,front_bands,11,861,0.0,1.414213639919113,0.10101525793383817,28.00000762939453,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r5_l8,5,8,12,front_bands,11,975,0.0,1.4142135675431586,0.09090908666837443,22.000001907348633,1.0,1.0,0.0,0.5
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r5_l8,5,8,12,front_bands,11,981,0.0,1.4142135675431586,0.09090908666837443,22.000001907348633,1.0,1.0,0.0,0.5
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r5_l8,5,8,12,front_bands,11,985,0.0,1.4142135675431586,0.09090908666837443,22.000001907348633,1.0,1.0,0.0,0.5
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_all_units_r3_l4,3,4,6,all_units,11,817,0.0,1.4142135591832916,0.1264911074347094,25.0,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_all_units_r3_l4,3,4,6,all_units,11,823,0.0,1.4142135591832916,0.1264911074347094,25.0,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_all_units_r3_l4,3,4,6,all_units,11,827,0.0,1.4142135591832916,0.1264911074347094,25.0,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,numpy_rnn,,,,,17,117,0.5711110234260559,1.3289919034191116,0.2637206024555479,25.081703186035156,0.9186015725135803,0.007801648695021868,0.75,0.9922587458503128
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,reservoir_random,,,,all_units,17,148,0.8999999761581421,1.41717071406477,0.2621742852451046,25.152732849121094,1.8964194059371948,0.977896511554718,0.875,0.5055876251149024
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,reservoir_random,,,,all_units,17,154,0.8999999761581421,1.332569629625528,0.24335773949798292,26.106595993041992,1.4685709476470947,0.4856634736061096,0.8125,0.673099943402881
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,reservoir_random,,,,all_units,17,158,0.8999999761581421,1.359190153657215,0.25258960483186943,25.49500274658203,2.0930492877960205,1.285405158996582,0.9375,0.4375591767890533
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,reservoir_symmetric,,,,all_units,17,148,0.8999999761581421,0.0,0.0,26.267383575439453,0.8999999761581421,0.3486783504486084,0.0,0.7414666363313178
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,reservoir_symmetric,,,,all_units,17,154,0.9000000357627869,0.0,0.0,25.22723960876465,0.9000000357627869,0.3486785590648651,0.0,0.7414665216397978
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,reservoir_symmetric,,,,all_units,17,158,0.9000000357627869,0.0,0.0,25.647554397583008,0.9000000357627869,0.34867846965789795,0.0,0.741466570793302
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,reservoir_oscillatory,,,,all_units,17,148,0.9000000357627869,1.9999999924269853,0.0,24.854631423950195,0.9000000357627869,0.34867843985557556,0.875,0.7414665871778049
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,reservoir_oscillatory,,,,all_units,17,154,0.9000000357627869,1.9999999931382293,0.0,25.435237884521484,0.9000000357627869,0.34867846965789795,0.9375,0.741466570793302
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,reservoir_oscillatory,,,,all_units,17,158,0.9000000357627869,1.9999999932226173,0.0,25.593355178833008,0.9000000357627869,0.34867846965789795,0.9375,0.741466570793302
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,reservoir_orthogonal,,,,all_units,17,148,0.8999999761581421,1.4650506665218996,2.8089203653974613e-08,32.0,0.8999999761581421,0.3486782908439636,0.9375,0.7414666691003301
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,reservoir_orthogonal,,,,all_units,17,154,0.8999999761581421,1.4468536696842509,2.655513431800781e-08,32.0,0.8999999761581421,0.34867826104164124,0.9375,0.7414666854848374
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,reservoir_orthogonal,,,,all_units,17,158,0.9000000357627869,1.4552767975545677,2.7550931371659278e-08,32.0,0.9000000357627869,0.34867849946022034,0.9375,0.7414665544087998
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,reservoir_nilpotent,,,,all_units,17,148,0.0,1.4142135493894883,0.04561979271085336,30.999990463256836,1.0,1.0,0.0,0.5
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,reservoir_nilpotent,,,,all_units,17,154,0.0,1.4142135493894883,0.04561979271085336,30.999990463256836,1.0,1.0,0.0,0.5
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,reservoir_nilpotent,,,,all_units,17,158,0.0,1.4142135493894883,0.04561979271085336,30.999990463256836,1.0,1.0,0.0,0.5
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,reservoir_diagonal,,,,all_units,17,148,0.8999999761581421,0.0,0.0,29.058326721191406,0.8999999761581421,0.3486783504486084,0.0,0.7414666363313178
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,reservoir_diagonal,,,,all_units,17,154,0.8999999761581421,0.0,0.0,29.058326721191406,0.8999999761581421,0.3486783504486084,0.0,0.7414666363313178
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,reservoir_diagonal,,,,all_units,17,158,0.8999999761581421,0.0,0.0,29.058326721191406,0.8999999761581421,0.3486783504486084,0.0,0.7414666363313178
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,reservoir_low_rank,,,,all_units,17,148,0.8999999761581421,1.3871559509519586,0.7410672068958759,3.9112823009490967,3.4776792526245117,1.1965444087982178,0.0,0.45526054287567264
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,reservoir_low_rank,,,,all_units,17,154,0.8999999761581421,1.379092333308443,0.8857025110832482,3.619493246078491,5.0295729637146,1.5510220527648926,0.0,0.3919997472840985
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,reservoir_low_rank,,,,all_units,17,158,0.8999999761581421,1.4162718139395378,0.6976016024045102,3.935497760772705,8.101861953735352,3.695408821105957,0.0625,0.21297400036925004
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,reservoir_sparse,,,,all_units,17,148,0.8999999165534973,1.2627963500537753,0.28416239008306443,22.94270133972168,1.2662326097488403,0.3845875859260559,0.4375,0.7222367224469721
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,reservoir_sparse,,,,all_units,17,154,0.8999999761581421,1.4534087788560761,0.33514136892448537,21.895092010498047,3.831696033477783,1.1630334854125977,0.75,0.4623136935900234
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,reservoir_sparse,,,,all_units,17,158,0.9000000357627869,1.3910449934990148,0.324769965097177,21.477935791015625,1.4899941682815552,0.5022698044776917,0.6875,0.6656593888923165
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,reservoir_block_hybrid,,,,all_units,17,148,0.8999999165534973,1.4531693778125816,0.09075812660681919,25.27253532409668,0.9999999403953552,0.9999994039535522,0.25,0.5000001490116563
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,reservoir_block_hybrid,,,,all_units,17,154,0.8999999761581421,1.4568313708954876,0.08992290576150613,25.679309844970703,1.0,1.0,0.3125,0.5
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,reservoir_block_hybrid,,,,all_units,17,158,0.8999999165534973,1.4890126676166577,0.08887006651599286,25.02611541748047,0.9999999403953552,0.9999994039535522,0.25,0.5000001490116563
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r1_l2,1,2,2,front_bands,17,727,0.0,1.414213534634327,0.35355338277469833,16.0,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r1_l2,1,2,2,front_bands,17,733,0.0,1.414213534634327,0.35355338277469833,16.0,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r1_l2,1,2,2,front_bands,17,737,0.0,1.414213534634327,0.35355338277469833,16.0,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r1_l4,1,4,4,front_bands,17,789,0.0,1.4142134826379837,0.16666665385566454,24.0,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r1_l4,1,4,4,front_bands,17,795,0.0,1.4142134826379837,0.16666665385566454,24.0,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r1_l4,1,4,4,front_bands,17,799,0.0,1.4142134826379837,0.16666665385566454,24.0,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r1_l8,1,8,8,front_bands,17,913,0.0,1.414213639919113,0.10101525793383817,28.00000762939453,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r1_l8,1,8,8,front_bands,17,919,0.0,1.414213639919113,0.10101525793383817,28.00000762939453,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r1_l8,1,8,8,front_bands,17,923,0.0,1.414213639919113,0.10101525793383817,28.00000762939453,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r3_l2,3,2,4,front_bands,17,761,0.0,1.4142134826379837,0.16666665385566454,24.0,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r3_l2,3,2,4,front_bands,17,767,0.0,1.4142134826379837,0.16666665385566454,24.0,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r3_l2,3,2,4,front_bands,17,771,0.0,1.4142134826379837,0.16666665385566454,24.0,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r3_l4,3,4,6,front_bands,17,823,0.0,1.4142135591832916,0.1264911074347094,25.0,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r3_l4,3,4,6,front_bands,17,829,0.0,1.4142135591832916,0.1264911074347094,25.0,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r3_l4,3,4,6,front_bands,17,833,0.0,1.4142135591832916,0.1264911074347094,25.0,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r3_l8,3,8,10,front_bands,17,947,0.0,1.4142136230607874,0.09072185269688816,27.000001907348633,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r3_l8,3,8,10,front_bands,17,953,0.0,1.4142136230607874,0.09072185269688816,27.000001907348633,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r3_l8,3,8,10,front_bands,17,957,0.0,1.4142136230607874,0.09072185269688816,27.000001907348633,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r5_l2,5,2,6,front_bands,17,795,0.0,1.4142135591832916,0.1264911074347094,25.0,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r5_l2,5,2,6,front_bands,17,801,0.0,1.4142135591832916,0.1264911074347094,25.0,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r5_l2,5,2,6,front_bands,17,805,0.0,1.4142135591832916,0.1264911074347094,25.0,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r5_l4,5,4,8,front_bands,17,857,0.0,1.414213639919113,0.10101525793383817,28.00000762939453,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r5_l4,5,4,8,front_bands,17,863,0.0,1.414213639919113,0.10101525793383817,28.00000762939453,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r5_l4,5,4,8,front_bands,17,867,0.0,1.414213639919113,0.10101525793383817,28.00000762939453,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r5_l8,5,8,12,front_bands,17,981,0.0,1.4142135675431586,0.09090908666837443,22.000001907348633,1.0,1.0,0.0,0.5
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r5_l8,5,8,12,front_bands,17,987,0.0,1.4142135675431586,0.09090908666837443,22.000001907348633,1.0,1.0,0.0,0.5
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_front_bands_r5_l8,5,8,12,front_bands,17,991,0.0,1.4142135675431586,0.09090908666837443,22.000001907348633,1.0,1.0,0.0,0.5
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_all_units_r3_l4,3,4,6,all_units,17,823,0.0,1.4142135591832916,0.1264911074347094,25.0,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_all_units_r3_l4,3,4,6,all_units,17,829,0.0,1.4142135591832916,0.1264911074347094,25.0,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_full,0.5,one_hot,0,lin_sequence_all_units_r3_l4,3,4,6,all_units,17,833,0.0,1.4142135591832916,0.1264911074347094,25.0,1.0,0.0,0.0,1.0
torus_lattice,gaussian_sensory,temporal_dropout,0.5,one_hot,0,numpy_rnn,,,,,11,1111,0.7919646501541138,1.355121835725839,0.2557799132719166,25.40106773376465,0.9673866033554077,0.11726972460746765,0.8125,0.8950390205474617
torus_lattice,gaussian_sensory,temporal_dropout,0.5,one_hot,0,reservoir_random,,,,all_units,11,1142,0.8999999761581421,1.4068310208451824,0.254822317389688,25.149335861206055,1.7534157037734985,1.1008795499801636,0.8125,0.47599111524953536
torus_lattice,gaussian_sensory,temporal_dropout,0.5,one_hot,0,reservoir_random,,,,all_units,11,1148,0.9000000357627869,1.3735611115268547,0.25394783145279637,25.44610595703125,1.6228821277618408,0.6665632724761963,0.8125,0.60003722421783
torus_lattice,gaussian_sensory,temporal_dropout,0.5,one_hot,0,reservoir_random,,,,all_units,11,1152,0.8999999761581421,1.3703240142674344,0.2447859937007668,25.58403778076172,2.0041818618774414,0.9548380970954895,0.9375,0.5115513154188095
torus_lattice,gaussian_sensory,temporal_dropout,0.5,one_hot,0,reservoir_symmetric,,,,all_units,11,1142,0.8999999165534973,0.0,0.0,25.278234481811523,0.8999999165534973,0.3486781716346741,0.0,0.7414667346383634
torus_lattice,gaussian_sensory,temporal_dropout,0.5,one_hot,0,reservoir_symmetric,,,,all_units,11,1148,0.8999999761581421,0.0,0.0,26.22528839111328,0.8999999761581421,0.3486783802509308,0.0,0.7414666199468128
