task,obs_mode,temporal_mode,temporal_dropout_p,model,sequence_r,sequence_l,sequence_ell,input_injection,dataset_seed,model_seed,spectral_radius,symmetry_index,normality_index,effective_rank,transient_amplification,power_decay_10,oscillatory_score,nilpotent_score
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r1_l4,1,4,4,front_bands,17,795,0.0,1.4142135381698608,0.1666666567325592,24.0,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r1_l4,1,4,4,front_bands,17,799,0.0,1.4142135381698608,0.1666666567325592,24.0,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r1_l8,1,8,8,front_bands,17,913,0.0,1.4142136573791504,0.10101526230573654,28.00000762939453,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r1_l8,1,8,8,front_bands,17,919,0.0,1.4142136573791504,0.10101526230573654,28.00000762939453,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r1_l8,1,8,8,front_bands,17,923,0.0,1.4142136573791504,0.10101526230573654,28.00000762939453,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r3_l2,3,2,4,front_bands,17,761,0.0,1.4142135381698608,0.1666666567325592,24.0,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r3_l2,3,2,4,front_bands,17,767,0.0,1.4142135381698608,0.1666666567325592,24.0,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r3_l2,3,2,4,front_bands,17,771,0.0,1.4142135381698608,0.1666666567325592,24.0,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r3_l4,3,4,6,front_bands,17,823,0.0,1.4142135381698608,0.12649111449718475,25.0,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r3_l4,3,4,6,front_bands,17,829,0.0,1.4142135381698608,0.12649111449718475,25.0,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r3_l4,3,4,6,front_bands,17,833,0.0,1.4142135381698608,0.12649111449718475,25.0,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r3_l8,3,8,10,front_bands,17,947,0.0,1.4142136573791504,0.09072185307741165,27.000001907348633,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r3_l8,3,8,10,front_bands,17,953,0.0,1.4142136573791504,0.09072185307741165,27.000001907348633,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r3_l8,3,8,10,front_bands,17,957,0.0,1.4142136573791504,0.09072185307741165,27.000001907348633,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r5_l2,5,2,6,front_bands,17,795,0.0,1.4142135381698608,0.12649111449718475,25.0,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r5_l2,5,2,6,front_bands,17,801,0.0,1.4142135381698608,0.12649111449718475,25.0,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r5_l2,5,2,6,front_bands,17,805,0.0,1.4142135381698608,0.12649111449718475,25.0,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r5_l4,5,4,8,front_bands,17,857,0.0,1.4142136573791504,0.10101526230573654,28.00000762939453,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r5_l4,5,4,8,front_bands,17,863,0.0,1.4142136573791504,0.10101526230573654,28.00000762939453,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r5_l4,5,4,8,front_bands,17,867,0.0,1.4142136573791504,0.10101526230573654,28.00000762939453,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r5_l8,5,8,12,front_bands,17,981,0.0,1.4142135381698608,0.09090908616781235,22.000001907348633,1.0,1.0,0.0,0.5
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r5_l8,5,8,12,front_bands,17,987,0.0,1.4142135381698608,0.09090908616781235,22.000001907348633,1.0,1.0,0.0,0.5
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r5_l8,5,8,12,front_bands,17,991,0.0,1.4142135381698608,0.09090908616781235,22.000001907348633,1.0,1.0,0.0,0.5
torus_lattice,vector,temporal_full,0.5,lin_sequence_all_units_r3_l4,3,4,6,all_units,17,823,0.0,1.4142135381698608,0.12649111449718475,25.0,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,lin_sequence_all_units_r3_l4,3,4,6,all_units,17,829,0.0,1.4142135381698608,0.12649111449718475,25.0,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,lin_sequence_all_units_r3_l4,3,4,6,all_units,17,833,0.0,1.4142135381698608,0.12649111449718475,25.0,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_dropout,0.5,numpy_rnn,,,,,11,1111,0.6160421371459961,1.3620316982269287,0.251986563205719,25.088180541992188,0.9150547385215759,0.014083834365010262,0.75,0.9861117652330695
torus_lattice,vector,temporal_dropout,0.5,reservoir_random,,,,all_units,11,1142,0.8999999761581421,1.40683114528656,0.25482261180877686,25.149335861206055,1.7534157037734985,1.1008796691894531,0.8125,0.4759910882405812
torus_lattice,vector,temporal_dropout,0.5,reservoir_random,,,,all_units,11,1148,0.9000000357627869,1.3735610246658325,0.25394776463508606,25.44610595703125,1.6228821277618408,0.6665632128715515,0.8125,0.6000372456781655
torus_lattice,vector,temporal_dropout,0.5,reservoir_random,,,,all_units,11,1152,0.8999999761581421,1.370324730873108,0.24478621780872345,25.58403778076172,2.0041818618774414,0.9548380970954895,0.9375,0.5115513154188095
torus_lattice,vector,temporal_dropout,0.5,reservoir_symmetric,,,,all_units,11,1142,0.8999999165534973,0.0,0.0,25.278234481811523,0.8999999165534973,0.3486781716346741,0.0,0.7414667346383634
torus_lattice,vector,temporal_dropout,0.5,reservoir_symmetric,,,,all_units,11,1148,0.8999999761581421,0.0,0.0,26.22528839111328,0.8999999761581421,0.3486784100532532,0.0,0.7414666035623085
torus_lattice,vector,temporal_dropout,0.5,reservoir_symmetric,,,,all_units,11,1152,0.9000000357627869,0.0,0.0,25.739734649658203,0.9000000357627869,0.34867849946022034,0.0,0.7414665544087998
torus_lattice,vector,temporal_dropout,0.5,reservoir_oscillatory,,,,all_units,11,1142,0.9000000357627869,2.0,0.0,25.269834518432617,0.9000000357627869,0.3486785590648651,0.9375,0.7414665216397978
torus_lattice,vector,temporal_dropout,0.5,reservoir_oscillatory,,,,all_units,11,1148,0.9000000357627869,2.0,0.0,25.612009048461914,0.9000000357627869,0.34867849946022034,0.9375,0.7414665544087998
torus_lattice,vector,temporal_dropout,0.5,reservoir_oscillatory,,,,all_units,11,1152,0.8999999761581421,2.0,0.0,25.05168342590332,0.8999999761581421,0.3486783504486084,0.875,0.7414666363313178
torus_lattice,vector,temporal_dropout,0.5,reservoir_orthogonal,,,,all_units,11,1142,0.8999999761581421,1.4555706977844238,2.7587750750512896e-08,32.0,0.8999999761581421,0.34867826104164124,0.9375,0.7414666854848374
torus_lattice,vector,temporal_dropout,0.5,reservoir_orthogonal,,,,all_units,11,1148,0.9000000357627869,1.424686312675476,2.814938859785343e-08,32.0,0.9000000357627869,0.34867846965789795,0.9375,0.741466570793302
torus_lattice,vector,temporal_dropout,0.5,reservoir_orthogonal,,,,all_units,11,1152,0.9000000357627869,1.4716987609863281,2.660695663792012e-08,32.0,0.9000000357627869,0.34867849946022034,0.9375,0.7414665544087998
torus_lattice,vector,temporal_dropout,0.5,reservoir_nilpotent,,,,all_units,11,1142,0.0,1.4142135381698608,0.045619793236255646,30.999990463256836,1.0,1.0,0.0,0.5
torus_lattice,vector,temporal_dropout,0.5,reservoir_nilpotent,,,,all_units,11,1148,0.0,1.4142135381698608,0.045619793236255646,30.999990463256836,1.0,1.0,0.0,0.5
torus_lattice,vector,temporal_dropout,0.5,reservoir_nilpotent,,,,all_units,11,1152,0.0,1.4142135381698608,0.045619793236255646,30.999990463256836,1.0,1.0,0.0,0.5
torus_lattice,vector,temporal_dropout,0.5,reservoir_diagonal,,,,all_units,11,1142,0.8999999761581421,0.0,0.0,29.058326721191406,0.8999999761581421,0.3486783504486084,0.0,0.7414666363313178
